Anabaena_cylindrica_PCC_7122	Anabaena_cylindrica_PCC_7122
Anabaena_sp._PCC_7108	Anabaena_sp._PCC_7108
20181109_4A	Aphanocapsa_sp._GSE-SYN-MK-11-07L
Calothrix_desertica_PCC_7102	Calothrix_desertica_PCC_7102
Calothrix_sp._PCC_6303	Calothrix_sp._PCC_6303
Calothrix_sp._PCC_7103	Calothrix_sp._PCC_7103
Calothrix_sp._PCC_7507	Calothrix_sp._PCC_7507
Chamaesiphon_sp._PCC_6605	Chamaesiphon_sp._PCC_6605
Chlorogloeopsis_sp._PCC_7702	Chlorogloeopsis_sp._PCC_7702
Chroococcidiopsis_sp._PCC_6712	Chroococcidiopsis_sp._PCC_6712
Chroococcidiopsis_thermalis_PCC_7203	Chroococcidiopsis_thermalis_PCC_7203
Crinalium_epipsammum_PCC_9333	Crinalium_epipsammum_PCC_9333
Cyanobacteria_Cyanothece_ATCC_51472	Cyanobacteria_Cyanothece_ATCC_51472
Cyanobacterium_sp._ESFC-1	Cyanobacterium_sp._ESFC-1
Cyanobacterium_sp._PCC_10605	Cyanobacterium_sp._PCC_10605
Cyanobacterium_stanieri_PCC_7202	Cyanobacterium_stanieri_PCC_7202
Cyanobium_gracile_PCC_6307	Cyanobium_gracile_PCC_6307
20181105_13A	Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C
Cylindrospermum_stagnale_PCC_7417	Cylindrospermum_stagnale_PCC_7417
Dactylococcopsis_salina_PCC_8305	Dactylococcopsis_salina_PCC_8305
20181024_15A	Desmonostoc_geniculatum_HA4340-LM1
20181212_18i	Drouetiella_lurida_LUKESOVA1986_6
Fischerella_sp._PCC_9339	Fischerella_sp._PCC_9339
Fischerella_sp._PCC_9431	Fischerella_sp._PCC_9431
Fischerella_sp._PCC_9605	Fischerella_sp._PCC_9605
Geitlerinema_sp._PCC_7105	Geitlerinema_sp._PCC_7105
Geitlerinema_sp._PCC_7407	Geitlerinema_sp._PCC_7407
Geminocystis_herdmanii_PCC_6308	Geminocystis_herdmanii_PCC_6308
Ga0076621	Gloeobacter_violaceus_PCC_7421
Gloeocapsa_sp._PCC_73106	Gloeocapsa_sp._PCC_73106
Gloeocapsa_sp._PCC_7428	Gloeocapsa_sp._PCC_7428
20181031_20A	Goleter_admare_HA4340-LM2
Halothece_sp._PCC_7418	Halothece_sp._PCC_7418
20181105_1A	Hernandeziana_sp._ATA11-4-KO1
20181212_24i	Kastovskya_atacamensis_ATA6-11-RM4
Leptolyngbya_boryana_PCC_6306	Leptolyngbya_boryana_PCC_6306
Leptolyngbya_sp._JSC-1	Leptolyngbya_sp._JSC-1
Leptolyngbya_sp._PCC_6406	Leptolyngbya_sp._PCC_6406
Leptolyngbya_sp._PCC_7104	Leptolyngbya_sp._PCC_7104
Leptolyngbya_sp._PCC_7375	Leptolyngbya_sp._PCC_7375
Leptolyngbya_sp._PCC_7376	Leptolyngbya_sp._PCC_7376
20181012_27A	Lyngbya_sp._HA4199-MV5
Mastigocladopsis_repens_PCC_10914	Mastigocladopsis_repens_PCC_10914
Mastigocoleus_testarum_BC008	Mastigocoleus_testarum_BC008
Microchaete_sp._PCC_7126	Microchaete_sp._PCC_7126
Microcoleus_sp._PCC_7113	Microcoleus_sp._PCC_7113
Microcoleus_vaginatus_FGP-2	Microcoleus_vaginatus_FGP-2
20181123_31	Myxacorys_chilensis_ATA2-1-KO14
20181120_34	Nostoc_indistinguendum_CM1-VF10
Nostoc_sp._PCC_7107	Nostoc_sp._PCC_7107
Nostoc_sp._PCC_7524	Nostoc_sp._PCC_7524
Oscillatoria_acuminata_PCC_6304	Oscillatoria_acuminata_PCC_6304
20181204_36	Oscillatoria_princeps_RMCB-10
Oscillatoria_sp._PCC_10802	Oscillatoria_sp._PCC_10802
Oscillatoria_sp._PCC_6407	Oscillatoria_sp._PCC_6407
Oscillatoria_sp._PCC_7112	Oscillatoria_sp._PCC_7112
20181109_37A	Oscillatoria_tanganyikae_FI-MK23
Oscillatoriales_the_cyanobacterium__JSC-12	Oscillatoriales_the_cyanobacterium__JSC-12
20181204_43	Pleurocapsa_ercegoicii_ATA3-5Q-KO4
Pleurocapsa_sp._PCC_7319	Pleurocapsa_sp._PCC_7319
Pleurocapsa_sp._PCC_7327	Pleurocapsa_sp._PCC_7327
Prochlorothrix_sp._PCC_9006	Prochlorothrix_sp._PCC_9006
Pseudanabaena_sp._PCC_6802	Pseudanabaena_sp._PCC_6802
Pseudanabaena_sp._PCC_7367	Pseudanabaena_sp._PCC_7367
Pseudanabaena_sp._PCC_7429	Pseudanabaena_sp._PCC_7429
Rivularia_sp._PCC_7116	Rivularia_sp._PCC_7116
Spirulina_major_PCC_6313	Spirulina_major_PCC_6313
Spirulina_sp._PCC_9445	Spirulina_sp._PCC_9445
Stanieria_sp._PCC_7437	Stanieria_sp._PCC_7437
Synechococcus_elongatus_PCC7942	Synechococcus_elongatus_PCC7942
Synechococcus_sp._CC9616	Synechococcus_sp._CC9616
Synechococcus_sp._PCC_6312	Synechococcus_sp._PCC_6312
Synechococcus_sp._PCC_7336	Synechococcus_sp._PCC_7336
Synechococcus_sp._PCC_7502	Synechococcus_sp._PCC_7502
Synechocystis_sp._PCC_7509	Synechocystis_sp._PCC_7509
20181204_58	Timaviella_obliquedivisa_GSE-PSE-MK23-08B
20181204_57	Timaviella_radians_GSE-UNK-7R
20181105_59A	Tolypothrix_brevis_GSE-NOS-MK-07-07A
20181107_10A	Tolypothrix_carrinoi_HA7290-LM1
Tolypothrix_sp._PCC_9009	Tolypothrix_sp._PCC_9009
20181128_60	Trichocoleus_desertorum_ATA4-8-CV12
Xenococcus_sp._PCC_7305	Xenococcus_sp._PCC_7305
