file	percent	reads	taxon_id	taxon_name
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	10.331275	7024613	80864	Comamonadaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	1.626729	1106073	1890438	Leptolyngbyaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	1.598808	1087088	41297	Sphingomonadaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.563016	382815	1162	Nostocaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.457654	311176	82115	Rhizobiaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.397474	270257	1892254	Oscillatoriaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.336347	228695	1892252	Microcoleaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.300549	204354	1892251	Coleofasciculaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.255937	174021	1185	Rivulariaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.178456	121339	1892263	Hapalosiphonaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.155342	105623	1892255	Gomontiellaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.130503	88734	1182	Scytonemataceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.128571	87420	1890426	Synechococcaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.115258	78368	1890528	Chroococcidiopsidaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.110372	75046	119859	Tolypothrichaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.110085	74851	1890464	Chroococcaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.098499	66973	1969992	Desertifilaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.093059	63274	1890450	Aphanothecaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.086992	59149	1892259	Aphanizomenonaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.081687	55542	1890436	Pseudanabaenaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.067449	45861	1890428	Merismopediaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.065868	44786	1892249	Cyanothecaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.057208	38898	1890429	Acaryochloridaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.052349	35594	2303730	Prochlorotrichaceae
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.044845	30492	335929	Erythrobacteraceae
