file	percent	reads	taxon_id	taxon_name
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	21.957443	14779397	1162	Nostocaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	12.157568	8183171	49546	Flavobacteriaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	1.559775	1049873	41297	Sphingomonadaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	1.186386	798548	82115	Rhizobiaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.726623	489085	41294	Bradyrhizobiaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.493506	332175	1185	Rivulariaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.382793	257655	119859	Tolypothrichaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.374660	252181	1892263	Hapalosiphonaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.293919	197835	1182	Scytonemataceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.171504	115438	1892259	Aphanizomenonaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.112794	75921	69277	Phyllobacteriaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.110367	74287	1890449	Microcystaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.067928	45722	1890438	Leptolyngbyaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.053899	36279	119045	Methylobacteriaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.053817	36224	1892258	Symphyonemataceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.051786	34857	1890464	Chroococcaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.049229	33136	1892254	Oscillatoriaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.044257	29789	1892261	Chlorogloeopsidaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.041655	28038	1890528	Chroococcidiopsidaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.031646	21301	1892252	Microcoleaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.027124	18257	1892264	Fortieaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.025496	17161	84566	Sphingobacteriaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.025234	16985	1890428	Merismopediaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.017628	11865	1892255	Gomontiellaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.016571	11154	1890436	Pseudanabaenaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.015952	10737	1890500	Hyellaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.012561	8455	45401	Hyphomicrobiaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.010767	7247	1890450	Aphanothecaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.009499	6394	1890482	Entophysalidaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.007384	4970	118882	Brucellaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.006325	4257	1890431	Chamaesiphonaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.004812	3239	1890426	Synechococcaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.004469	3008	335929	Erythrobacteraceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.004399	2961	31989	Rhodobacteraceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.004285	2884	1892251	Coleofasciculaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.004237	2852	335928	Xanthobacteraceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.004077	2744	213119	Desulfobacteraceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.003768	2536	1890429	Acaryochloridaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.003658	2462	135621	Pseudomonadaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.003320	2235	41295	Rhodospirillaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.003058	2058	119060	Burkholderiaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.003049	2052	2507943	Heteroscytonemataceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.002530	1703	80864	Comamonadaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.002199	1480	1890498	Dermocarpellaceae
kaiju_out/Nostoc_indistinguendum_CM1-VF10.reads.out	0.002163	1456	433	Acetobacteraceae
