file	percent	reads	taxon_id	taxon_name
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	6.519551	1749	1734920	Pseudorhodoplanes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	6.113244	1640	47420	Hydrogenophaga
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	5.274537	1415	445219	Reyranella
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	4.748947	1274	85413	Bosea
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	3.310098	888	68287	Mesorhizobium
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	1.561859	419	46913	Devosia
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	1.103366	296	81	Hyphomicrobium
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.984083	264	1579476	Candidatus Chloroploca
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.816342	219	165697	Sphingopyxis
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.764156	205	2491136	Candidatus Viridilinea
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.719424	193	104175	Oscillochloris
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.656055	176	83618	Pseudoxanthomonas
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.603869	162	374	Bradyrhizobium
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.484586	130	1107	Chloroflexus
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.417490	112	323620	Shinella
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.313117	84	29407	Rhodoplanes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.305662	82	556257	Pseudolabrys
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.249748	67	186475	Kouleothrix
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.242293	65	34072	Variovorax
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.208745	56	1033	Afipia
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.197562	53	166953	Kaistia
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.190107	51	286	Pseudomonas
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.190107	51	379	Rhizobium
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.171469	46	28105	Sinorhizobium
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.167741	45	47251	Leptolyngbya
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.164014	44	1073	Rhodopseudomonas
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.156559	42	1203	Scytonema
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.141648	38	407	Methylobacterium
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.130466	35	12916	Acidovorax
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.130466	35	31988	Aminobacter
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.126738	34	245876	Nitratireductor
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.123010	33	125216	Roseomonas
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.contig.out	0.115555	31	1839	Nocardioides
