file	percent	reads	taxon_id	taxon_name
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	3.678252	2191994	335929	Erythrobacteraceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	3.332470	1985931	1162	Nostocaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	3.094584	1844167	1185	Rivulariaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	2.415448	1439447	82115	Rhizobiaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	1.594635	950297	119859	Tolypothrichaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	1.136687	677390	1892263	Hapalosiphonaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.778857	464147	1182	Scytonemataceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.463434	276176	1892259	Aphanizomenonaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.312414	186178	76892	Caulobacteraceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.204969	122148	1890438	Leptolyngbyaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.196282	116971	433	Acetobacteraceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.175310	104473	1892261	Chlorogloeopsidaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.157118	93632	1892258	Symphyonemataceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.128873	76800	1892254	Oscillatoriaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.126918	75635	1892252	Microcoleaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.126915	75633	41297	Sphingomonadaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.116011	69135	41294	Bradyrhizobiaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.100405	59835	1892264	Fortieaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.067664	40323	1890464	Chroococcaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.062908	37489	1890528	Chroococcidiopsidaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.048296	28781	1890450	Aphanothecaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.046963	27987	1890428	Merismopediaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.038545	22970	1892255	Gomontiellaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.034839	20762	1892251	Coleofasciculaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.032403	19310	1890436	Pseudanabaenaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.028314	16873	1890426	Synechococcaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.027021	16103	1890431	Chamaesiphonaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.025672	15299	1890482	Entophysalidaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.023810	14189	1890500	Hyellaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.020897	12453	1890449	Microcystaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.020712	12343	119045	Methylobacteriaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.009973	5943	2303730	Prochlorotrichaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.009811	5847	1890498	Dermocarpellaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.009471	5644	1969992	Desertifilaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.008536	5087	31989	Rhodobacteraceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.008177	4873	69277	Phyllobacteriaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.007999	4767	1982354	Cyanomargaritaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.007828	4665	85028	Tsukamurellaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.006603	3935	1890429	Acaryochloridaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.006393	3810	1892249	Cyanothecaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.005947	3544	1890448	Spirulinaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.005145	3066	1890430	Coelosphaeriaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.005011	2986	1890499	Xenococcaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.004319	2574	41295	Rhodospirillaceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.004279	2550	1890422	Gloeobacteraceae
kaiju_out/Cyanomagaritha_calcarea_GSE-NOS-MK-12-04C.reads.out	0.004089	2437	206379	Nitrosomonadaceae
