file	percent	reads	taxon_id	taxon_name
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	14.383307	11456945	59732	Chryseobacterium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	3.836244	3055739	286	Pseudomonas
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	3.549592	2827408	47251	Leptolyngbya
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	2.296274	1829085	165697	Sphingopyxis
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	1.168046	930401	125216	Roseomonas
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	1.166542	929203	41275	Brevundimonas
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	1.058840	843413	398041	Flavisolibacter
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.623237	496436	46913	Devosia
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.432172	344244	33882	Microbacterium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.305251	243146	1648511	Cnuella
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.254954	203082	68287	Mesorhizobium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.177454	141350	85413	Bosea
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.143692	114457	1005722	Phormidesmis
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.075747	60336	1820341	Crenalkalicoccus
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.070747	56353	113	Gemmata
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.062170	49521	77674	Paracraurococcus
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.053794	42849	365532	Belnapia
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.050788	40455	1177	Nostoc
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.047185	37585	84567	Pedobacter
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.045281	36068	13687	Sphingomonas
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.045160	35972	308865	Elizabethkingia
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.044566	35499	237	Flavobacterium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.043140	34363	182402	Rubritepida
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.039777	31684	460073	Segetibacter
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.039317	31318	457933	Elioraea
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.036193	28829	1847	Pseudonocardia
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.034812	27729	79328	Chitinophaga
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.027893	22218	354354	Niastella
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.027479	21888	1004301	Flavihumibacter
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.025658	20438	1186	Calothrix
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.023268	18534	1914234	Fimbriiglobus
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.023213	18490	1223303	Humitalea
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.023041	18353	28453	Sphingobacterium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.020274	16149	379	Rhizobium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.019955	15895	1082930	Pelagibacterium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.019945	15887	54298	Chroococcidiopsis
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.019573	15591	1940143	Dankookia
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.017409	13867	1203	Scytonema
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.017013	13552	423349	Mucilaginibacter
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.016691	13295	35812	Roseococcus
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.015114	12039	111782	Tolypothrix
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.014798	11787	165695	Sphingobium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.014701	11710	379899	Niabella
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.014388	11461	323449	Pontibacter
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.014088	11222	268408	Rhodovarius
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.013120	10451	407	Methylobacterium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.013090	10427	649460	Filimonas
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.012559	10004	1198	Phormidium
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.reads.out	0.011645	9276	1152	Pseudanabaena
