file	percent	reads	taxon_id	taxon_name
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	25.440386	1372	174951	Ramlibacter
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	8.622288	465	12916	Acidovorax
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	2.076766	112	34072	Variovorax
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	1.186724	64	52972	Polaromonas
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.760245	41	47251	Leptolyngbya
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.723160	39	763439	Caenimonas
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.686075	37	475794	Haliea
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.593362	32	665874	Limnohabitans
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.537734	29	281915	Curvibacter
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.445021	24	28065	Rhodoferax
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.426479	23	47420	Hydrogenophaga
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.315223	17	747294	Pseudorhodoferax
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.222511	12	151754	Xenophilus
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.222511	12	183669	Macromonas
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.185426	10	1177	Nostoc
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.185426	10	212743	Rhizobacter
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.166883	9	379	Rhizobium
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.148340	8	433923	Pseudacidovorax
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.129798	7	283	Comamonas
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.129798	7	32008	Burkholderia
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.contig.out	0.129798	7	36862	Ideonella
