file	percent	reads	taxon_id	taxon_name
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	19.834063	16741223	1224	Proteobacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	6.326599	5340056	1117	Cyanobacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	5.185126	4376580	976	Bacteroidetes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.026898	22704	200795	Chloroflexi
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.011874	10022	201174	Actinobacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.008329	7030	1239	Firmicutes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.006971	5884	1090	Chlorobi
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.006351	5361	57723	Acidobacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.004329	3654	203682	Planctomycetes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.003938	3324	74201	Verrucomicrobia
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.003276	2765	1134404	Ignavibacteriae
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.001566	1322	40117	Nitrospirae
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.001141	963	1752708	Candidatus Rokubacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.001011	853	203691	Spirochaetes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000854	721	1297	Deinococcus-Thermus
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000776	655	95818	Candidatus Saccharibacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000603	509	1798710	Candidatus Melainabacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000488	412	142182	Gemmatimonadetes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000427	360	67819	Armatimonadetes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000418	353	1930617	Calditrichaeota
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000385	325	67812	Candidatus Omnitrophica
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000371	313	28890	Euryarchaeota
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000363	306	67817	Candidatus Aminicenantes
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000358	302	74152	Elusimicrobia
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000349	295	1936987	Balneolaeota
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000344	290	1662329	Candidatus Kapabacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000263	222	265317	Candidatus Poribacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000248	209	200295	Candidatus Sumerlaeota
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000220	186	1853220	Rhodothermaeota
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000201	170	1819803	Candidatus Desantisbacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000185	156	1817806	Candidatus Handelsmanbacteria
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000175	148	1802339	Candidatus Tectomicrobia
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000163	138	928852	Candidatus Bathyarchaeota
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000162	137	204428	Chlamydiae
kaiju_out/Tildeniella_nuda_ZEHNDER1965_U140.reads.out	0.000143	121	1817809	Candidatus Raymondbacteria
