file	percent	reads	taxon_id	taxon_name
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	9.625964	6545047	12916	Acidovorax
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	1.194180	811967	47251	Leptolyngbya
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.689104	468547	13687	Sphingomonas
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.555047	377397	335405	Sphingosinicella
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.409356	278336	1177	Nostoc
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.312800	212684	379	Rhizobium
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.264541	179871	1005722	Phormidesmis
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.235107	159858	1186	Calothrix
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.233569	158812	63132	Geitlerinema
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.157048	106783	1158	Oscillatoria
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.154778	105239	44471	Microcoleus
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.131058	89111	1198	Phormidium
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.130503	88734	1203	Scytonema
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.122178	83073	241421	Crinalium
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.118743	80738	1129	Synechococcus
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.098499	66973	1185872	Desertifilum
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.092642	62991	1190	Fischerella
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.086499	58814	111782	Tolypothrix
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.081734	55574	1501143	Neosynechococcus
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.069237	47077	1152	Pseudanabaena
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.065868	44786	43988	Cyanothece
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.063176	42956	1827277	Aliterella
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.059403	40390	1620700	Alkalinema
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.057208	38898	155977	Acaryochloris
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.053043	36066	54304	Planktothrix
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.052565	35741	1612611	Pararhizobium
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.051995	35353	54298	Chroococcidiopsis
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.047707	32438	1501433	Kamptonema
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.047491	32291	669368	Coleofasciculus
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.044594	30321	1163	Anabaena
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.041408	28155	165695	Sphingobium
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.038354	26078	693222	Gloeocapsopsis
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.037096	25223	28073	Lyngbya
kaiju_out/Trichocoleus_desertorum_ATA4-8-CV12.reads.out	0.036234	24637	1155738	Moorea
