file	percent	reads	taxon_id	taxon_name
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	5.220808	3932044	41275	Brevundimonas
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	1.555141	1171252	85413	Bosea
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	1.316267	991345	150203	Blastomonas
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.846898	637840	47251	Leptolyngbya
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.549655	413972	182402	Rubritepida
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.299828	225815	125216	Roseomonas
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.255645	192539	35812	Roseococcus
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.161000	121257	1005722	Phormidesmis
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.151317	113964	59732	Chryseobacterium
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.151014	113736	20	Phenylobacterium
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.150090	113040	75	Caulobacter
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.150039	113002	1177	Nostoc
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.107478	80947	1186	Calothrix
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.070574	53153	76890	Asticcacaulis
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.068901	51893	13687	Sphingomonas
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.066438	50038	68287	Mesorhizobium
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.061158	46061	1198	Phormidium
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.059600	44888	374	Bradyrhizobium
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.057341	43186	407	Methylobacterium
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.053858	40563	1152	Pseudanabaena
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.049713	37441	268408	Rhodovarius
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.048528	36549	365532	Belnapia
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.046692	35166	1129	Synechococcus
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.045813	34504	77674	Paracraurococcus
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.reads.out	0.039470	29727	1820341	Crenalkalicoccus
