file	percent	reads	taxon_id	taxon_name
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	42.193974	2954	2070	Pseudonocardiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	4.656477	326	82115	Rhizobiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	2.042565	143	1890438	Leptolyngbyaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	1.928296	135	41297	Sphingomonadaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	1.785459	125	41294	Bradyrhizobiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	1.442651	101	1914233	Gemmataceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.771318	54	135621	Pseudomonadaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.714184	50	563835	Chitinophagaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.685616	48	49546	Flavobacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.299957	21	45401	Hyphomicrobiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.242822	17	335929	Erythrobacteraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.228539	16	85023	Microbacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.214255	15	433	Acetobacteraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.171404	12	69277	Phyllobacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.171404	12	76892	Caulobacteraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.142837	10	1162	Nostocaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.128553	9	1890528	Chroococcidiopsidaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.085702	6	1890428	Merismopediaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.085702	6	1890436	Pseudanabaenaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.085702	6	1892249	Cyanothecaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.071418	5	1185	Rivulariaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.057135	4	1182	Scytonemataceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.057135	4	2062	Streptomycetaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.057135	4	1892263	Hapalosiphonaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.042851	3	119060	Burkholderiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.042851	3	1763524	Isosphaeraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.042851	3	1890429	Acaryochloridaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.042851	3	1890464	Chroococcaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.042851	3	1890482	Entophysalidaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.042851	3	1892255	Gomontiellaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	126	Planctomycetaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	1268	Micrococcaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	31957	Propionibacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	41295	Rhodospirillaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	83676	Nocardiopsaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	85025	Nocardiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	89373	Cytophagaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	90964	Staphylococcaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	118882	Brucellaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	119045	Methylobacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	119859	Tolypothrichaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	186822	Paenibacillaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	255475	Aurantimonadaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	1217100	Jiangellaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	1890431	Chamaesiphonaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	1890448	Spirulinaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	1890500	Hyellaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.028567	2	1892252	Microcoleaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	31	Myxococcaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	543	Enterobacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1046	Chromatiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	28056	Micromonosporaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	85015	Nocardioidaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	85030	Geodermatophilaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	134623	Opitutaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	188786	Thermaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	200667	Flammeovirgaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	203557	Verrucomicrobiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	213119	Desulfobacteraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	335928	Xanthobacteraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	666507	Phycisphaeraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1127830	Candidatus Brocadiaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1853232	Hymenobacteraceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1868322	Candidatus Thermochlorobacteriaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1890426	Synechococcaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1890450	Aphanothecaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1892264	Fortieaceae
kaiju_out/Oscillatoria_tanganyikae_FI-MK23.contig.out	0.014284	1	1969992	Desertifilaceae
