file	percent	reads	taxon_id	taxon_name
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	20.379627	13843042	1158	Oscillatoria
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	3.930859	2670071	1111	Porphyrobacter
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	1.054923	716566	12916	Acidovorax
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.582781	395859	1632780	Phreatobacter
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.530269	360190	68287	Mesorhizobium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.506386	343967	1866885	Mycolicibacterium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.410285	278690	379	Rhizobium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.147568	100237	1041	Erythrobacter
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.107541	73048	1177	Nostoc
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.080915	54962	47251	Leptolyngbya
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.075204	51083	1186	Calothrix
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.058346	39632	44471	Microcoleus
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.057337	38947	357	Agrobacterium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.049972	33944	1198	Phormidium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.047422	32212	165696	Novosphingobium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.047240	32088	54304	Planktothrix
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.047203	32063	132607	Planktothricoides
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.047184	32050	46913	Devosia
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.047079	31979	374	Bradyrhizobium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.043565	29592	13687	Sphingomonas
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.040724	27662	361177	Altererythrobacter
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.036429	24745	1203	Scytonema
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.035826	24335	111782	Tolypothrix
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.035235	23934	1501433	Kamptonema
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.034155	23200	241421	Crinalium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.033769	22938	41275	Brevundimonas
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.030966	21034	504481	Sediminibacterium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.030825	20938	1190	Fischerella
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.029096	19764	165697	Sphingopyxis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.028976	19682	1155738	Moorea
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.026769	18183	165695	Sphingobium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.025410	17260	63132	Geitlerinema
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.025032	17003	669368	Coleofasciculus
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.023261	15800	1763	Mycobacterium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.022598	15350	881023	Hormoscilla
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.022204	15082	1129	Synechococcus
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.021359	14508	1185872	Desertifilum
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.019465	13222	1125	Microcystis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.018737	12727	644355	Inhella
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.017936	12183	1005722	Phormidesmis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.017476	11871	28070	Gloeothece
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.017008	11553	460073	Segetibacter
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.016571	11256	56106	Cylindrospermum
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.016020	10882	150203	Blastomonas
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.015283	10381	1458928	Okeania
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.014377	9766	54298	Chroococcidiopsis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.014276	9697	649460	Filimonas
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.014255	9683	1163	Anabaena
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.012842	8723	1121	Aphanothece
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.012679	8612	53402	Merismopedia
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.012556	8529	1152	Pseudanabaena
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.011783	8004	400657	Hydrocoleum
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.011548	7844	28073	Lyngbya
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.011483	7800	1827277	Aliterella
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.011155	7577	292713	Silanimonas
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.010410	7071	79328	Chitinophaga
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.009665	6565	1123	Chlorogloeopsis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.009516	6464	43988	Cyanothece
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.009123	6197	159191	Nodularia
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.008921	6060	1004301	Flavihumibacter
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.008712	5918	221282	Mastigocladopsis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.008297	5636	1332112	Limnoraphis
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.008093	5497	237	Flavobacterium
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.007912	5374	1501143	Neosynechococcus
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.007698	5229	44474	Pleurocapsa
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.007306	4963	102231	Gloeocapsa
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.007112	4831	996924	Mastigocoleus
kaiju_out/Oscillatoria_princeps_RMCB-10.reads.out	0.007028	4774	688241	Chlorogloea
