file	percent	reads	taxon_id	taxon_name
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	16.891289	4725	69277	Phyllobacteriaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	7.510814	2101	563835	Chitinophagaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	7.060380	1975	45401	Hyphomicrobiaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	6.391878	1788	1762	Mycobacteriaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	5.301541	1483	49546	Flavobacteriaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	1.919708	537	82115	Rhizobiaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.775748	217	41297	Sphingomonadaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.757874	212	41294	Bradyrhizobiaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.711400	199	84566	Sphingobacteriaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.636328	178	31989	Rhodobacteraceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.568405	159	335928	Xanthobacteraceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.400386	112	85023	Microbacteriaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.357488	100	1890438	Leptolyngbyaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.193043	54	433	Acetobacteraceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.185894	52	41295	Rhodospirillaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.160869	45	119045	Methylobacteriaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.153720	43	76892	Caulobacteraceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.150145	42	255475	Aurantimonadaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.128696	36	119043	Rhodobiaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.117971	33	89373	Cytophagaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.096522	27	118882	Brucellaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.075072	21	31993	Methylocystaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.067923	19	1162	Nostocaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.057198	16	80864	Comamonadaceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.057198	16	1853232	Hymenobacteraceae
kaiju_out/Drouetiella_lurida_LUKESOVA1986_6.contig.out	0.053623	15	32033	Xanthomonadaceae
